YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,WS50M_RANGE,WD50M,PS,WS10M,WS10M_RANGE,WD10M,WS50M
2018,2,12,12.12,8.27,10.2,12.45,7.52,16.69,9.18,6.77,79.0,2.47,5.08,267.69,100.85,6.09,4.83,267.0,8.29
2018,2,13,10.04,5.29,7.66,10.52,4.93,12.81,7.88,5.62,74.19,3.82,10.27,291.06,100.93,7.42,9.01,290.56,9.95
2018,2,14,8.58,5.42,7.01,8.96,5.95,11.55,5.6,5.62,80.62,13.73,4.38,278.19,101.01,6.48,4.79,277.25,9.08
2018,2,15,10.35,6.38,8.37,10.51,6.48,13.41,6.94,5.92,77.0,0.27,4.0,326.12,101.6,5.25,3.76,326.44,7.84
2018,2,16,12.35,9.85,11.1,12.65,6.98,16.37,9.39,7.45,85.56,0.41,2.93,244.69,101.85,2.87,1.53,245.56,4.17
2018,2,17,12.01,9.98,11.0,12.0,6.88,16.13,9.25,7.57,88.19,0.09,2.28,155.88,101.35,3.91,2.8,155.62,5.92
2018,2,18,12.28,10.05,11.16,12.4,5.98,15.78,9.8,7.63,86.81,4.53,6.08,305.31,100.97,4.46,5.14,303.5,6.23
2018,2,19,11.16,6.86,9.01,11.4,5.49,14.79,9.3,6.16,75.56,0.47,3.38,300.12,100.78,6.01,4.4,300.0,8.5
2018,2,20,10.94,7.27,9.1,11.42,5.3,13.79,8.48,6.41,79.69,11.09,2.99,285.06,100.22,5.95,2.91,284.5,8.24
2018,2,21,10.93,6.42,8.68,11.35,4.28,13.45,9.18,6.04,74.44,4.99,9.98,299.88,99.65,4.05,7.05,300.12,5.55
2018,2,22,9.79,6.41,8.1,10.56,5.25,12.91,7.66,6.04,80.38,6.2,6.42,287.56,99.46,4.38,5.6,288.19,6.07
2018,2,23,9.78,6.48,8.13,10.13,3.66,11.81,8.15,6.04,80.25,3.91,5.51,288.5,99.6,7.05,6.06,287.81,9.69
2018,2,24,10.84,6.0,8.42,11.67,8.81,15.95,7.14,5.86,74.25,0.68,7.59,184.06,100.08,3.36,4.27,183.25,5.19
2018,2,25,11.05,6.37,8.71,11.62,5.61,14.12,8.51,5.98,74.44,1.03,7.26,270.44,100.08,6.84,6.65,270.5,9.17
2018,2,26,11.01,8.03,9.52,10.77,5.79,13.77,7.98,6.71,82.06,2.8,11.0,291.38,99.94,6.27,8.26,291.06,8.28
2018,2,27,9.69,5.4,7.55,9.87,7.32,13.8,6.48,5.62,76.25,0.46,6.18,290.31,99.96,3.13,5.41,290.81,4.0
2018,2,28,13.7,7.68,10.69,13.76,14.04,21.55,7.51,6.59,68.94,0.48,8.84,193.94,100.18,3.5,5.12,191.06,5.64
2018,3,1,15.86,7.41,11.64,14.9,12.27,22.81,10.54,6.53,59.06,0.0,9.75,211.62,99.44,6.52,6.82,210.25,9.49
2018,3,2,15.02,9.43,12.23,14.42,8.97,19.9,10.93,7.39,71.0,0.0,11.95,272.62,99.91,5.48,9.24,272.56,8.11
2018,3,3,14.87,9.48,12.17,14.62,12.61,22.64,10.04,7.45,72.75,0.01,9.0,255.0,99.93,4.52,6.34,254.25,7.02
2018,3,4,15.06,8.72,11.89,14.49,13.43,23.33,9.9,7.14,68.5,2.09,14.03,213.38,99.28,7.11,10.93,213.06,9.54
2018,3,5,14.82,10.38,12.6,14.82,7.14,19.38,12.24,7.93,76.5,5.67,12.02,273.19,99.23,6.7,9.88,272.94,9.22
2018,3,6,13.28,8.94,11.11,13.33,8.17,17.3,9.12,7.2,76.94,1.29,11.2,265.81,99.54,7.14,9.88,264.88,9.98
2018,3,7,12.4,8.08,10.24,12.51,9.58,17.74,8.16,6.71,76.25,0.72,11.01,252.38,100.18,6.8,8.99,252.19,9.21
2018,3,8,12.69,8.26,10.48,12.82,8.32,16.9,8.58,6.84,75.94,2.41,6.7,226.06,100.83,3.81,3.2,224.56,5.68
2018,3,9,15.06,12.37,13.72,14.99,8.59,19.69,11.1,8.91,84.56,0.14,5.44,238.62,101.02,3.9,4.37,238.31,5.8
2018,3,10,17.41,11.83,14.62,16.73,14.91,25.87,10.96,8.61,72.38,0.01,7.8,182.19,100.83,4.02,4.66,182.75,6.28
2018,3,11,16.12,9.98,13.05,16.05,8.25,20.84,12.59,7.63,67.94,0.04,5.66,275.62,100.47,4.14,3.39,276.38,6.24
2018,3,12,14.01,8.54,11.28,14.0,8.23,18.27,10.04,6.9,71.38,0.13,9.91,269.5,100.81,7.48,8.49,269.31,10.32
2018,3,13,13.84,8.79,11.32,14.3,9.48,19.28,9.8,7.02,74.56,0.12,2.12,275.94,101.09,5.53,3.45,276.0,7.87
2018,3,14,13.83,9.58,11.71,13.9,9.45,18.9,9.45,7.39,77.31,0.01,4.81,247.06,100.89,3.89,3.22,247.38,5.84
2018,3,15,16.26,10.25,13.26,15.55,12.75,24.43,11.68,7.81,71.31,0.01,6.32,193.75,100.16,3.74,5.23,193.94,5.35
2018,3,16,15.28,12.3,13.79,15.59,9.6,21.16,11.55,8.97,83.44,1.21,4.77,158.62,99.82,3.86,4.13,156.94,5.25
2018,3,17,12.97,8.8,10.88,13.38,8.09,16.8,8.7,7.14,77.5,1.05,6.23,291.94,99.63,7.61,6.12,291.69,10.01
2018,3,18,12.51,6.59,9.55,12.97,10.73,19.04,8.32,6.16,68.81,1.31,4.89,254.0,99.62,6.16,4.94,254.0,8.49
2018,3,19,12.2,6.51,9.35,12.73,7.47,16.56,9.09,6.04,71.0,0.31,6.28,275.56,100.12,6.45,6.33,275.06,8.98
2018,3,20,12.11,4.32,8.21,12.62,7.41,16.74,9.33,5.25,60.38,1.06,9.4,247.06,99.93,8.45,8.12,246.69,11.2
2018,3,21,10.0,5.57,7.79,10.44,5.52,12.15,6.64,5.68,74.31,2.21,9.02,282.81,100.39,6.48,7.86,282.19,8.85
2018,3,22,8.3,5.7,7.0,8.99,5.68,10.65,4.98,5.74,83.81,9.89,10.38,293.69,100.04,7.59,9.16,292.62,10.09
2018,3,23,10.99,6.25,8.62,11.28,4.7,13.39,8.69,5.98,72.88,7.03,4.24,295.19,99.94,10.36,4.15,294.56,13.57
2018,3,24,12.27,7.45,9.86,12.65,10.9,18.25,7.35,6.53,74.69,10.34,7.63,245.12,99.5,3.89,4.88,243.19,5.92
2018,3,25,10.13,6.65,8.39,10.95,7.2,13.12,5.9,6.16,79.69,2.41,6.65,270.0,99.31,3.78,4.38,270.06,5.55
2018,3,26,12.46,7.62,10.04,12.97,6.67,16.03,9.36,6.53,74.38,0.63,4.75,309.56,100.48,6.19,4.45,309.19,8.39
2018,3,27,13.0,8.46,10.73,13.23,5.03,16.09,11.06,6.84,74.94,2.6,5.4,304.25,101.12,9.09,5.61,303.88,11.97
2018,3,28,14.38,9.28,11.83,14.37,8.8,19.69,10.9,7.26,73.31,0.74,5.09,287.81,101.1,6.62,5.79,287.69,9.3
2018,3,29,17.78,8.8,13.29,16.74,16.27,26.15,9.88,7.08,59.19,0.0,6.56,243.88,100.59,3.11,4.07,245.0,4.75
2018,3,30,17.37,8.59,12.98,17.07,14.22,25.66,11.44,7.02,59.56,0.0,6.38,215.5,100.33,4.02,5.01,215.94,6.06
2018,3,31,14.58,8.93,11.75,14.87,8.31,19.5,11.19,7.2,71.38,0.04,9.94,290.94,100.35,8.01,8.84,291.38,10.88
2018,4,1,13.83,6.49,10.16,13.93,8.16,18.58,10.42,5.98,63.38,0.0,10.8,300.25,101.12,6.52,8.39,299.94,8.68
2018,4,2,15.76,6.5,11.13,15.44,16.73,24.51,7.78,6.04,61.0,0.0,11.4,159.5,100.92,5.51,8.16,158.5,7.41
2018,4,3,17.37,10.05,13.71,17.37,15.54,25.81,10.28,7.69,66.44,0.02,6.35,158.0,100.76,5.25,5.33,156.38,6.88
2018,4,4,16.41,12.0,14.21,16.78,9.09,21.66,12.57,8.67,77.12,0.03,5.84,136.25,100.85,3.27,4.66,133.62,4.58
2018,4,5,16.19,9.93,13.06,16.45,9.89,21.56,11.67,7.63,70.69,0.01,5.61,293.81,101.21,6.96,5.73,293.44,9.55
2018,4,6,15.72,8.83,12.27,16.58,13.42,23.01,9.59,7.14,68.19,0.04,7.62,187.12,101.14,3.26,5.13,183.62,4.84
2018,4,7,16.64,8.3,12.47,16.79,13.66,24.06,10.4,6.96,64.69,0.07,5.73,141.88,100.7,7.16,4.8,140.62,9.73
2018,4,8,16.56,10.8,13.68,16.92,10.9,22.8,11.9,8.12,71.0,5.02,7.48,178.06,100.12,8.05,6.29,176.88,10.42
2018,4,9,14.87,9.08,11.98,16.0,11.13,20.82,9.69,7.2,72.0,0.01,4.15,223.62,100.67,3.85,3.05,225.0,5.47
2018,4,10,15.61,9.2,12.4,15.73,11.43,21.83,10.4,7.32,70.5,0.02,4.88,149.0,100.42,4.69,3.35,148.06,6.68
2018,4,11,17.09,11.74,14.42,17.84,11.83,24.58,12.75,8.73,75.31,1.07,5.24,204.5,99.68,3.66,4.2,206.06,5.12
2018,4,12,14.69,8.59,11.64,15.09,9.89,20.83,10.94,7.02,70.38,9.45,5.45,240.19,100.21,3.37,3.77,240.94,4.62
2018,4,13,16.02,10.06,13.05,16.02,12.86,22.55,9.69,7.69,71.56,0.06,5.24,118.44,100.51,4.66,4.22,117.25,6.42
2018,4,14,16.05,12.78,14.42,15.75,6.4,19.88,13.48,9.28,82.69,0.42,8.3,102.69,99.87,6.75,7.68,101.81,9.59
2018,4,15,16.35,12.46,14.4,16.8,9.05,21.47,12.42,9.03,80.12,1.87,11.95,239.0,99.96,4.66,9.3,238.19,6.25
2018,4,16,16.94,10.22,13.58,17.27,10.0,22.63,12.63,7.81,68.69,0.06,7.65,294.38,100.95,6.73,6.62,294.12,9.05
2018,4,17,15.26,11.94,13.6,15.76,6.31,18.81,12.51,8.61,81.69,2.71,2.24,302.0,101.41,4.87,3.12,301.88,6.68
2018,4,18,15.95,12.7,14.33,16.76,7.55,20.36,12.8,9.03,82.69,1.36,4.81,329.56,101.58,4.07,3.39,329.69,5.51
2018,4,19,15.98,12.52,14.26,16.4,8.43,20.66,12.23,8.91,81.5,1.87,2.01,63.62,101.62,2.62,1.84,62.19,3.46
2018,4,20,16.55,12.69,14.62,16.95,9.6,21.67,12.06,9.03,80.12,0.78,3.55,150.25,101.44,2.13,1.28,148.69,2.82
2018,4,21,18.29,12.07,15.18,18.82,13.36,25.39,12.03,8.73,71.19,0.03,5.34,139.75,101.27,2.09,3.47,135.56,2.95
2018,4,22,18.47,12.34,15.4,19.28,12.98,25.6,12.62,8.91,71.56,0.02,4.59,112.19,101.12,2.68,2.72,110.38,3.77
2018,4,23,19.42,11.78,15.6,19.81,14.34,27.0,12.66,8.61,66.25,0.07,5.91,135.5,101.16,3.82,3.9,133.38,5.31
2018,4,24,21.13,11.09,16.12,21.37,16.64,30.18,13.54,8.24,57.94,0.01,5.9,150.44,101.04,5.14,4.3,148.5,7.2
2018,4,25,21.99,10.26,16.12,22.17,14.55,30.48,15.93,7.81,50.5,0.06,5.23,154.44,100.79,5.86,4.04,152.38,7.99
2018,4,26,20.33,13.03,16.68,20.75,11.48,26.83,15.37,9.46,67.88,0.07,7.48,111.5,100.45,4.66,6.13,110.06,6.34
2018,4,27,18.69,13.12,15.9,19.73,9.18,23.94,14.76,9.52,74.06,0.21,1.52,87.12,100.27,4.32,2.61,70.56,5.89
2018,4,28,18.26,13.24,15.75,19.14,8.54,23.1,14.56,9.52,75.56,0.32,2.4,320.38,100.48,3.93,1.64,321.06,5.52
2018,4,29,19.26,11.6,15.44,20.51,15.55,28.21,12.66,8.54,67.25,0.02,11.66,287.56,100.58,4.44,9.34,284.56,5.9
2018,4,30,17.12,10.16,13.65,18.21,8.61,22.4,13.79,7.75,66.31,0.01,3.73,216.44,100.95,4.49,3.24,217.06,5.98
2018,5,1,18.49,12.02,15.26,18.77,11.91,25.07,13.16,8.79,69.31,0.68,8.26,141.81,100.09,4.06,6.85,139.69,5.69
2018,5,2,15.42,13.32,14.37,15.7,4.52,17.97,13.44,9.7,87.31,36.13,16.41,305.62,99.27,10.16,12.88,319.12,12.83
2018,5,3,15.4,10.75,13.08,15.65,4.67,18.18,13.51,8.12,74.88,11.35,9.39,289.12,99.64,13.25,8.04,288.31,16.91
2018,5,4,16.2,10.51,13.36,16.55,7.03,20.15,13.12,7.93,70.25,1.5,4.2,262.81,100.21,8.68,3.84,262.12,11.36
2018,5,5,17.45,11.34,14.4,17.86,10.79,22.67,11.88,8.36,69.81,0.48,7.84,196.94,100.62,3.15,5.71,199.31,4.53
2018,5,6,16.93,13.48,15.2,17.74,8.06,21.33,13.27,9.58,81.25,11.21,2.76,176.62,100.91,2.21,2.06,178.31,2.88
2018,5,7,17.99,13.34,15.66,18.91,10.27,23.75,13.48,9.52,76.44,0.39,4.87,159.94,100.81,1.73,3.66,165.5,2.2
2018,5,8,17.97,13.42,15.69,18.87,9.23,23.42,14.19,9.58,77.31,0.23,6.13,276.31,100.34,2.39,5.11,279.38,3.03
2018,5,9,17.36,13.77,15.57,18.18,7.26,21.44,14.19,9.83,81.0,2.43,1.51,301.44,100.27,5.65,3.02,301.88,7.6
2018,5,10,18.08,14.07,16.08,18.86,8.0,22.49,14.49,10.01,79.25,4.8,2.53,300.69,100.65,4.99,3.0,301.19,6.89
2018,5,11,18.37,13.44,15.9,19.07,9.41,23.4,14.0,9.58,75.31,0.15,6.25,311.5,101.14,4.37,5.41,311.94,5.9
2018,5,12,20.15,12.73,16.44,20.73,11.87,26.99,15.12,9.09,65.19,0.14,4.59,211.06,100.94,2.0,3.12,190.81,2.84
2018,5,13,19.75,13.86,16.8,20.38,13.35,28.13,14.77,9.89,71.5,0.12,8.2,241.31,100.71,6.32,7.19,241.56,8.12
2018,5,14,16.26,7.55,11.9,17.76,8.03,20.54,12.51,6.47,58.44,0.0,9.03,265.88,101.13,4.71,6.56,251.81,5.96
2018,5,15,16.62,7.69,12.16,17.54,10.92,22.27,11.35,6.53,58.94,0.01,7.7,278.25,101.01,3.77,6.72,279.75,4.74
2018,5,16,17.52,10.38,13.95,19.1,11.03,23.08,12.05,7.81,66.0,0.0,4.97,181.38,100.97,2.28,3.65,182.44,2.79
2018,5,17,18.46,11.96,15.21,19.54,9.87,24.3,14.44,8.67,68.12,3.62,6.09,96.12,100.79,2.58,5.12,92.75,3.2
2018,5,18,17.92,13.64,15.78,19.3,7.65,22.05,14.41,9.7,77.06,0.12,3.46,37.19,100.73,3.52,3.95,36.31,4.28
2018,5,19,17.92,13.74,15.83,19.19,7.8,22.69,14.89,9.77,78.31,5.65,1.87,68.0,100.75,3.18,2.29,68.12,4.1
2018,5,20,18.09,14.45,16.27,19.34,8.61,23.21,14.61,10.25,80.75,1.66,3.58,106.25,100.61,3.59,3.3,104.31,4.6
2018,5,21,20.16,15.44,17.8,20.52,9.28,25.33,16.05,10.93,76.56,2.05,5.1,151.81,100.52,2.02,3.97,120.0,2.67
2018,5,22,17.59,15.06,16.33,18.23,6.27,20.79,14.52,10.62,85.62,7.38,3.27,325.25,100.82,2.7,2.5,326.94,3.48
2018,5,23,19.15,14.13,16.65,20.04,11.51,24.95,13.45,10.01,74.56,0.03,5.3,303.19,101.19,4.12,4.57,304.44,5.51
2018,5,24,20.56,13.23,16.9,21.62,13.3,27.52,14.22,9.4,66.81,0.0,5.95,132.38,101.13,2.63,3.97,129.62,3.47
2018,5,25,21.67,14.48,18.07,22.51,12.84,28.59,15.76,10.25,67.69,0.0,3.14,108.88,100.9,4.03,2.4,106.94,5.48
2018,5,26,22.56,12.91,17.74,23.08,14.77,30.15,15.38,9.28,59.44,0.0,4.91,127.12,100.97,4.11,3.02,125.19,5.62
2018,5,27,24.06,14.62,19.34,23.73,14.23,32.17,17.95,10.44,59.25,0.0,6.11,162.06,100.81,5.41,4.68,161.12,7.63
2018,5,28,23.64,15.26,19.44,24.31,12.37,30.47,18.1,10.86,63.5,0.1,9.1,148.62,100.81,4.32,7.09,145.62,5.8
2018,5,29,23.33,16.32,19.83,24.26,10.59,29.12,18.53,11.6,68.0,0.04,9.49,159.94,100.42,4.47,7.27,157.12,6.05
2018,5,30,21.48,16.27,18.87,22.9,8.9,26.48,17.58,11.54,74.81,0.07,4.65,314.44,100.8,4.59,4.63,315.5,6.05
2018,5,31,21.6,15.71,18.65,22.92,10.31,26.95,16.64,11.11,72.44,0.05,4.95,199.44,101.08,3.55,4.57,199.62,4.57
2018,6,1,22.48,16.02,19.25,23.48,11.37,28.15,16.79,11.35,70.75,0.04,2.71,158.19,101.18,3.3,2.17,156.5,4.42
2018,6,2,24.64,15.2,19.92,25.2,13.88,31.83,17.95,10.8,61.12,0.02,6.64,140.69,100.95,2.87,4.27,137.94,4.08
2018,6,3,25.37,14.76,20.06,26.04,14.59,33.05,18.47,10.56,57.19,0.04,3.99,163.31,100.72,4.41,4.31,161.25,6.16
2018,6,4,22.05,15.68,18.87,23.11,7.82,26.37,18.55,11.17,69.44,0.09,2.51,318.88,100.71,5.09,3.45,319.75,6.55
2018,6,5,22.48,15.19,18.83,24.3,11.49,28.83,17.34,10.8,67.62,0.02,4.27,225.0,100.64,3.32,3.92,211.81,4.32
2018,6,6,21.62,15.76,18.69,22.39,6.98,25.24,18.26,11.23,71.5,0.01,5.77,78.31,100.77,3.29,4.92,77.19,4.26
2018,6,7,22.16,17.34,19.76,23.87,8.88,27.08,18.2,12.39,75.88,0.45,7.58,147.69,100.69,4.56,6.0,147.38,5.76
2018,6,8,21.9,14.34,18.12,23.36,9.95,27.38,17.43,10.19,65.44,0.01,5.98,302.5,100.92,5.5,5.47,303.69,7.0
2018,6,9,24.14,13.6,18.87,25.58,16.36,32.8,16.44,9.77,56.81,0.0,5.2,156.44,100.9,3.03,4.27,128.31,4.08
2018,6,10,26.83,15.23,21.03,27.48,16.62,35.58,18.96,10.86,55.06,0.01,5.89,137.19,100.54,4.75,4.98,134.94,6.48
2018,6,11,24.8,16.23,20.51,26.41,12.33,32.26,19.94,11.54,62.06,0.04,4.96,220.06,100.43,3.72,3.84,222.44,4.55
2018,6,12,23.7,16.36,20.03,25.45,9.38,28.96,19.58,11.66,66.31,0.07,2.33,318.38,100.6,5.16,3.0,319.5,6.51
2018,6,13,23.1,15.76,19.44,24.47,8.85,28.25,19.4,11.23,66.62,0.1,4.56,294.0,100.5,6.56,4.48,294.56,8.3
2018,6,14,22.01,14.33,18.17,23.19,7.29,26.15,18.87,10.31,64.75,0.14,8.14,290.62,100.4,9.77,7.66,290.56,12.21
2018,6,15,21.91,14.82,18.37,23.19,7.88,26.2,18.33,10.5,65.75,1.64,3.45,302.88,100.55,8.12,3.9,302.69,10.14
2018,6,16,22.82,15.72,19.26,24.28,8.88,27.85,18.98,11.17,66.81,0.1,2.47,303.94,100.74,6.62,3.09,304.25,8.38
2018,6,17,22.88,16.38,19.63,24.28,9.12,27.95,18.83,11.66,70.31,0.12,2.09,299.31,100.94,6.73,2.94,299.75,8.51
2018,6,18,22.44,15.57,19.01,23.77,8.3,27.04,18.73,11.05,67.81,0.03,2.83,304.31,100.96,8.28,3.31,304.25,10.23
2018,6,19,22.87,17.03,19.94,24.38,9.16,27.42,18.26,12.08,71.69,2.78,3.32,320.19,100.98,5.77,3.86,319.94,7.32
2018,6,20,23.66,17.48,20.58,25.29,9.5,28.76,19.26,12.45,71.44,2.35,4.51,179.56,101.12,3.37,4.03,179.12,4.41
2018,6,21,25.01,15.66,20.33,26.66,11.74,30.85,19.1,11.11,59.62,0.06,5.38,117.0,101.01,2.35,4.05,116.12,2.99
2018,6,22,25.42,16.48,20.94,27.05,12.23,31.83,19.59,11.78,62.38,0.03,4.96,275.56,100.86,3.11,4.38,277.88,4.06
2018,6,23,24.83,15.24,20.04,26.06,11.12,30.87,19.74,10.99,60.69,0.15,6.3,298.0,100.93,5.39,6.05,299.12,7.23
2018,6,24,23.73,16.41,20.07,25.8,11.71,30.05,18.34,11.78,68.69,1.77,4.48,226.94,100.84,3.12,4.5,213.88,3.84
2018,6,25,23.65,17.07,20.37,25.55,8.91,28.34,19.43,12.21,69.75,0.29,4.59,244.56,100.75,3.7,4.57,185.25,4.58
2018,6,26,23.15,16.32,19.73,24.93,8.25,27.37,19.13,11.6,68.44,0.03,5.03,331.38,100.88,5.65,5.7,332.06,7.23
2018,6,27,23.26,15.04,19.15,24.82,8.2,27.58,19.39,10.74,63.5,0.0,5.2,324.81,100.87,5.74,5.48,325.12,7.43
2018,6,28,24.88,13.33,19.1,26.58,14.3,32.4,18.11,9.77,54.81,0.0,3.04,235.5,100.6,2.94,2.98,238.62,3.8
2018,6,29,25.72,15.68,20.69,27.35,13.09,33.61,20.51,11.17,57.5,0.0,7.2,136.81,100.41,3.45,6.85,124.38,4.12
2018,6,30,26.89,16.51,21.7,28.28,14.12,34.91,20.79,11.84,57.75,0.0,3.73,109.19,100.33,4.95,3.59,106.75,6.22
2018,7,1,28.64,17.58,23.11,29.76,17.08,38.37,21.29,12.76,58.5,0.21,6.35,135.31,100.41,3.06,4.52,120.5,3.91
2018,7,2,25.87,19.97,22.92,28.19,8.95,30.9,21.95,14.53,71.75,0.21,5.03,172.5,100.77,2.72,4.73,175.06,3.12
2018,7,3,25.78,17.49,21.63,27.75,12.5,32.58,20.08,12.63,65.62,0.02,4.54,252.06,100.95,3.42,4.42,253.69,4.36
2018,7,4,27.68,17.45,22.57,29.22,13.84,34.5,20.65,12.51,58.44,0.03,6.71,125.44,100.89,2.99,4.66,120.25,3.99
2018,7,5,28.28,17.55,22.91,29.19,11.27,34.9,23.64,12.57,54.88,0.0,6.06,268.19,100.83,6.11,6.11,269.06,8.02
2018,7,6,25.98,17.82,21.9,27.36,8.67,30.94,22.26,12.88,64.62,0.03,4.3,307.62,101.14,7.09,4.51,307.75,8.82
2018,7,7,25.49,16.35,20.92,26.95,10.16,30.91,20.74,11.72,61.56,0.0,5.36,323.94,101.18,4.6,5.26,324.44,6.08
2018,7,8,26.27,15.74,21.01,27.88,12.08,33.44,21.37,11.29,57.0,0.4,6.01,201.56,100.93,2.59,5.32,188.62,3.16
2018,7,9,26.03,17.56,21.8,28.18,11.62,32.23,20.61,12.63,64.31,0.03,7.05,245.81,100.88,3.26,6.21,246.94,4.1
2018,7,10,26.52,17.83,22.17,27.82,10.37,31.8,21.44,12.94,63.94,0.12,5.78,308.75,100.88,5.2,5.7,309.25,6.99
2018,7,11,27.9,16.29,22.09,29.84,13.12,34.52,21.4,11.72,54.38,0.0,3.04,231.38,100.79,3.36,1.84,233.38,4.58
2018,7,12,31.23,16.4,23.82,32.76,16.58,40.12,23.55,11.9,46.62,0.0,7.16,145.62,100.7,3.66,4.68,139.75,5.09
2018,7,13,32.7,16.15,24.43,33.58,17.43,42.87,25.44,11.66,41.88,0.0,5.95,187.44,100.75,3.47,4.58,188.88,4.73
2018,7,14,30.05,19.13,24.59,31.21,11.55,36.06,24.51,13.92,54.69,0.03,8.72,249.38,100.83,4.77,7.38,251.0,6.15
2018,7,15,28.15,18.35,23.26,29.85,11.6,34.44,22.83,13.49,61.19,0.19,4.28,231.06,100.9,4.45,4.37,231.5,5.8
2018,7,16,29.69,17.01,23.35,30.69,16.19,39.61,23.42,12.27,52.0,0.0,5.87,232.62,100.76,5.4,5.91,233.44,7.0
2018,7,17,27.21,18.48,22.84,28.81,8.63,31.98,23.34,13.37,62.0,0.01,4.05,303.31,100.94,7.25,5.18,303.88,8.97
2018,7,18,27.23,17.12,22.17,29.5,12.82,34.04,21.22,12.39,59.44,0.03,4.52,203.25,100.86,3.66,2.86,204.75,4.76
2018,7,19,29.06,19.24,24.15,30.51,14.29,37.87,23.58,14.04,60.31,0.03,7.38,241.31,100.65,5.27,6.38,242.44,6.77
2018,7,20,29.26,15.88,22.57,30.84,12.89,35.81,22.92,11.6,50.56,0.01,7.09,140.94,100.76,2.48,4.65,141.62,3.3
2018,7,21,31.65,15.9,23.78,32.31,12.78,39.12,26.33,11.47,41.38,0.0,5.59,267.5,100.51,5.01,3.71,268.56,6.7
2018,7,22,28.42,17.87,23.15,30.22,9.08,33.32,24.24,13.12,57.62,0.11,5.84,216.06,100.65,3.69,5.18,216.06,4.46
2018,7,23,27.3,17.4,22.35,28.93,7.52,31.33,23.81,12.51,57.25,0.28,9.33,305.56,100.72,7.07,8.55,305.62,8.62
2018,7,24,26.65,17.48,22.06,28.69,9.12,31.56,22.44,12.51,59.81,0.0,3.45,322.19,100.71,5.52,4.01,322.88,6.96
2018,7,25,27.22,18.13,22.68,29.33,11.53,33.19,21.65,13.06,61.38,0.0,4.7,322.81,100.7,3.86,4.34,323.75,4.95
2018,7,26,28.4,16.47,22.43,30.5,13.48,35.33,21.83,11.96,53.88,0.0,4.2,183.94,100.58,2.84,4.02,171.5,3.47
2018,7,27,29.33,17.44,23.39,31.48,13.23,36.31,23.08,12.76,55.25,0.0,6.55,160.5,100.57,2.5,5.77,156.31,3.06
2018,7,28,30.04,15.06,22.55,32.04,13.48,37.05,23.56,10.86,44.12,0.0,5.05,116.31,100.61,2.73,4.64,113.88,3.36
2018,7,29,30.42,14.55,22.49,32.12,12.08,37.11,25.03,10.5,40.81,0.0,5.11,119.12,100.69,2.27,4.85,117.31,2.63
2018,7,30,28.6,17.63,23.12,30.87,11.65,34.93,23.28,12.82,55.94,0.02,5.46,328.31,100.71,3.38,5.37,330.31,4.12
2018,7,31,27.84,19.94,23.89,30.19,11.08,33.8,22.72,14.65,65.88,0.46,2.92,326.75,100.76,4.14,3.98,328.0,5.12
2018,8,1,27.98,20.38,24.18,29.86,10.2,33.37,23.16,15.01,66.69,0.26,3.8,213.38,100.83,3.23,3.93,214.31,4.02
2018,8,2,29.22,19.54,24.38,31.41,11.4,35.28,23.88,14.34,60.38,0.07,4.95,139.44,100.86,2.56,4.74,126.38,2.98
2018,8,3,29.48,18.9,24.19,31.65,11.85,35.57,23.72,13.79,57.38,0.68,5.65,198.0,100.77,2.8,5.32,184.56,3.18
2018,8,4,27.43,20.73,24.08,28.19,5.9,30.48,24.57,15.26,68.06,5.3,3.58,305.75,100.7,3.64,3.92,306.38,4.78
2018,8,5,27.22,19.65,23.44,29.16,8.2,31.57,23.37,14.34,66.12,2.23,3.6,188.0,100.68,1.8,3.12,188.81,2.32
2018,8,6,27.13,20.42,23.77,28.63,6.37,30.68,24.31,14.95,67.88,3.29,2.58,69.69,100.84,2.42,2.63,69.06,2.89
2018,8,7,25.32,20.67,23.0,26.12,3.69,27.26,23.57,15.2,76.06,12.18,3.54,123.12,100.77,2.84,2.39,123.31,3.78
2018,8,8,26.68,19.98,23.33,27.65,8.48,31.35,22.87,14.59,68.69,3.99,3.52,132.75,100.74,3.77,3.1,130.75,5.04
2018,8,9,28.27,20.05,24.16,29.83,10.53,33.68,23.15,14.59,63.0,0.07,4.14,123.0,100.88,3.77,3.3,120.5,4.91
2018,8,10,28.13,20.32,24.23,29.82,9.45,33.34,23.9,14.83,64.81,0.09,3.46,90.38,101.25,3.01,3.04,89.06,3.8
2018,8,11,27.64,19.44,23.54,28.96,8.95,32.52,23.58,14.16,64.38,0.02,4.27,124.25,101.28,2.34,4.16,124.56,2.73
2018,8,12,28.48,20.18,24.33,30.33,11.23,34.24,23.01,14.83,64.75,0.19,3.83,210.12,101.02,2.92,2.11,211.44,3.8
2018,8,13,28.9,20.3,24.6,30.26,10.14,34.07,23.93,14.89,62.5,1.96,5.17,160.88,100.67,2.75,3.04,157.94,3.93
2018,8,14,27.72,19.76,23.74,28.48,9.55,33.38,23.83,14.47,64.81,1.4,3.44,277.31,100.69,3.41,2.39,277.88,4.73
2018,8,15,27.12,19.29,23.21,28.49,7.85,31.53,23.68,13.98,64.62,2.37,3.23,304.06,100.79,6.41,4.64,304.25,8.21
